"text","len","x0","y0","x1","y1","num_lines","is_article"
"Michael R Garey and David S. Johnson. 1977. The
rectilinear steiner tree problem is np-complete. SIAM
Journal on Applied Mathematics, 32(4):826–834.","148","0.119047299068","0.87421762748102","0.48571443061034","0.91208551996104","3","0"
"Jian Guan, Yansen Wang, and Minlie Huang. 2019.
Story ending generation with incremental encod-
ing and commonsense knowledge. Proceedings
of the AAAI Conference on Artificial Intelligence,
33(01):6473–6480.","207","0.119047299068","0.79792262457091","0.48864771576882","0.86182479706375","5","0"
"Canming Huang, Weinan He, and Yongmei Liu. 2021.
Improving unsupervised commonsense reasoning us-
ing knowledge-enabled natural language inference.
In Findings of the Association for Computational
Linguistics: EMNLP 2021, pages 4875–4885, Punta
Cana, Dominican Republic. Association for Compu-
tational Linguistics.","315","0.119047299068","0.69559334164796","0.48863960348477","0.78552860635","7","0"
"Yong-Ho Jung, Jun-Hyung Park, Joon-Young Choi,
Mingyu Lee, Junho Kim, Kang-Min Kim, and
SangKeun Lee. 2022. Learning from missing rela-
tions: Contrastive learning with commonsense knowl-
edge graphs for commonsense inference. In Findings
of the Association for Computational Linguistics:
ACL 2022, pages 1514–1523, Dublin, Ireland. As-
sociation for Computational Linguistics.","377","0.119047299068","0.5802469187186","0.48849399939524","0.68320051123068","8","0"
"Jivat Kaur, Sumit Bhatia, Milan Aggarwal, Rachit
Bansal, and Balaji Krishnamurthy. 2022. LM-CORE:
Language models with contextually relevant external
knowledge. In Findings of the Association for Com-
putational Linguistics: NAACL 2022, pages 750–769,
Seattle, United States. Association for Computational
Linguistics.","318","0.119047299068","0.47791882359928","0.48848975266397","0.56785408830132","7","0"
"Pride Kavumba, Naoya Inoue, Benjamin Heinzerling,
Keshav Singh, Paul Reisert, and Kentaro Inui. 2019.
When choosing plausible alternatives, clever hans can
be clever. In Proceedings of the First Workshop on
Commonsense Inference in Natural Language Pro-
cessing, pages 33–42, Hong Kong, China. Associa-
tion for Computational Linguistics.","338","0.119047299068","0.37558954067634","0.4886375951525","0.46552480537837","7","0"
"Anne Lauscher, Olga Majewska, Leonardo F. R. Ribeiro,
Iryna Gurevych, Nikolai Rozanov, and Goran Glavaš.
2020. Common sense or world knowledge? in-
vestigating adapter-based knowledge injection into
In Proceedings of Deep
pretrained transformers.
Learning Inside Out (DeeLIO): The First Workshop
on Knowledge Extraction and Integration for Deep
Learning Architectures, pages 43–49, Online. Asso-
ciation for Computational Linguistics.","434","0.119047299068","0.24722597774056","0.48864161181704","0.36319552245543","10","0"
"Bill Yuchen Lin, Xinyue Chen, Jamin Chen, and Xiang
Ren. 2019. KagNet: Knowledge-aware graph net-
works for commonsense reasoning. In Proceedings
of the 2019 Conference on Empirical Methods in Nat-
ural Language Processing and the 9th International
Joint Conference on Natural Language Processing
(EMNLP-IJCNLP), pages 2829–2839, Hong Kong,
China. Association for Computational Linguistics.","390","0.119047299068","0.1318795548112","0.48849399939524","0.23483314732328","8","0"
"Matthew E. Peters, Mark Neumann, Robert Logan, Roy
Schwartz, Vidur Joshi, Sameer Singh, and Noah A.
Smith. 2019. Knowledge enhanced contextual word","147","0.119047299068","0.081618831913908","0.48863960348477","0.11948672439392","3","0"
"representations. In Proceedings of the 2019 Confer-
ence on Empirical Methods in Natural Language Pro-
cessing and the 9th International Joint Conference
on Natural Language Processing (EMNLP-IJCNLP),
pages 43–54, Hong Kong, China. Association for
Computational Linguistics.","274","0.53261176328291","0.83516620746178","0.88373280500474","0.91235769304779","6","0"
"Alec Radford, Jeffrey Wu, Rewon Child, David Luan,
Dario Amodei, Ilya Sutskever, et al. 2019. Language
models are unsupervised multitask learners. OpenAI
blog, 1(8):9.","167","0.5142858102796","0.77351563553433","0.88304975659022","0.82440066802076","4","0"
"Nils Reimers and Iryna Gurevych. 2019. Sentence-
BERT: Sentence embeddings using Siamese BERT-
networks. In Proceedings of the 2019 Conference on
Empirical Methods in Natural Language Processing
and the 9th International Joint Conference on Natu-
ral Language Processing (EMNLP-IJCNLP), pages
3982–3992, Hong Kong, China. Association for Com-
putational Linguistics.","366","0.5142858102796","0.65979650358123","0.88373748122921","0.76274890828968","8","0"
"Melissa Roemmele, Cosmin Adrian Bejan, and An-
drew S Gordon. 2011. Choice of plausible alter-
natives: An evaluation of commonsense causal rea-
soning. In AAAI spring symposium: logical formal-
izations of commonsense reasoning, pages 90–95.","242","0.5142858102796","0.58512879164736","0.88373258956182","0.64903096414021","5","0"
"Swarnadeep Saha, Prateek Yadav, Lisa Bauer, and Mohit
Bansal. 2021. ExplaGraphs: An explanation graph
generation task for structured commonsense reason-
ing. In Proceedings of the 2021 Conference on Em-
pirical Methods in Natural Language Processing,
pages 7716–7740, Online and Punta Cana, Domini-
can Republic. Association for Computational Lin-
guistics.","357","0.5142858102796","0.47140965969426","0.8837373640765","0.57436206440271","8","0"
"Yiheng Shu, Zhiwei Yu, Yuhan Li, Börje Karlsson,
Tingting Ma, Yuzhong Qu, and Chin-Yew Lin. 2022.
TIARA: Multi-grained retrieval for robust question
answering over large knowledge base. In Proceed-
ings of the 2022 Conference on Empirical Methods
in Natural Language Processing, pages 8108–8121,
Abu Dhabi, United Arab Emirates. Association for
Computational Linguistics.","371","0.5142858102796","0.35769052774115","0.88388752038853","0.46064412025324","8","0"
"Robyn Speer, Joshua Chin, and Catherine Havasi. 2017.
Conceptnet 5.5: An open multilingual graph of gen-
eral knowledge. In Thirty-first AAAI conference on
artificial intelligence.","180","0.5142858102796","0.2960399558137","0.88388087142771","0.34692498830013","4","0"
"Yueqing Sun, Qi Shi, Le Qi, and Yu Zhang. 2022.
JointLK: Joint reasoning with language models and
knowledge graphs for commonsense question answer-
ing. In Proceedings of the 2022 Conference of the
North American Chapter of the Association for Com-
putational Linguistics: Human Language Technolo-
gies, pages 5049–5060, Seattle, United States. Asso-
ciation for Computational Linguistics.","389","0.5142858102796","0.1823208238606","0.88388622698043","0.28527322856905","8","0"
"Peifeng Wang, Nanyun Peng, Filip Ilievski, Pedro
Szekely, and Xiang Ren. 2020. Connecting the dots:
A knowledgeable path generator for commonsense
question answering. In Findings of the Association
for Computational Linguistics: EMNLP 2020, pages
4129–4140, Online. Association for Computational
Linguistics.","308","0.5142858102796","0.081618831913908","0.88328374876125","0.17155528441958","7","0"
"Michihiro Yasunaga, Antoine Bosselut, Hongyu Ren,
Xikun Zhang, Christopher D Manning, Percy Liang,
and Jure Leskovec. 2022.
Deep bidirectional
language-knowledge graph pretraining. In Advances
in Neural Information Processing Systems.","234","0.119047299068","0.8481833474682","0.48781124537861","0.91208551996104","6","0"
"Michihiro Yasunaga, Hongyu Ren, Antoine Bosselut,
Percy Liang, and Jure Leskovec. 2021. QA-GNN:
Reasoning with language models and knowledge
graphs for question answering. In Proceedings of
the 2021 Conference of the North American Chapter
of the Association for Computational Linguistics: Hu-
man Language Technologies, pages 535–546, Online.
Association for Computational Linguistics.","386","0.119047299068","0.73339638004965","0.48865065397563","0.83634997256174","8","0"
"Donghan Yu, Chenguang Zhu, Yuwei Fang, Wenhao
Yu, Shuohang Wang, Yichong Xu, Xiang Ren, Yim-
ing Yang, and Michael Zeng. 2022. KG-FiD: Infus-
ing knowledge graph in fusion-in-decoder for open-
domain question answering. In Proceedings of the
60th Annual Meeting of the Association for Compu-
tational Linguistics (Volume 1: Long Papers), pages
4961–4974, Dublin, Ireland. Association for Compu-
tational Linguistics.","416","0.119047299068","0.60559346042832","0.48849585737843","0.72156300514319","9","0"
"Tianyi Zhang, Felix Wu, Arzoo Katiyar, Kilian Q Wein-
berger, and Yoav Artzi. 2021. Revisiting few-sample
BERT fine-tuning. In International Conference on
Learning Representations.","180","0.119047299068","0.54287505303543","0.48848417057768","0.59376008552186","4","0"
"Xikun Zhang, Antoine Bosselut, Michihiro Yasunaga,
Hongyu Ren, Percy Liang, Christopher D Manning,
and Jure Leskovec. 2022. GreaseLM: Graph REA-
Soning enhanced language models. In International
Conference on Learning Representations.","234","0.119047299068","0.46713950563613","0.48848596606616","0.53104167812897","5","0"
"A Appendix A","12","0.5142858102796","0.89984007791992","0.65159640637284","0.91404050790483","1","0"
"A.1 SentenceTransformer","23","0.5142858102796","0.87525923588592","0.72877473037717","0.88821710449109","1","0"
"We use the model with id ALL-MPNET-BASE-V2 to
prune the different paths and to calculate similarity.","100","0.51342402515808","0.83831573530984","0.88416374288565","0.86736715532908","2","1"
"A.2 Grid search","15","0.5142858102796","0.81181745608096","0.65240978420094","0.82477532468612","1","0"
"Based on the following values, we do a grid search
checking every possible combination.","87","0.5142858102796","0.77487395550488","0.88095942063009","0.80392537552412","2","0"
"Hyperparameter","14","0.55311989732494","0.74669374633266","0.68525122968169","0.75965161493782","1","0"
"Value","5","0.75166509215893","0.74669374633266","0.79579439150915","0.75965161493782","1","0"
"lr","2","0.55311989732494","0.70750410908789","0.56431715725143","0.72046197769305","1","0"
"Weight decay
Batch size
Dropout","31","0.55311821743191","0.63841669861858","0.6529222723577","0.68356167005191","3","0"
"4 ∗ 10−5, 3 ∗ 10−5
5 ∗ 10−5, 6 ∗ 10−6
4 ∗ 10−6, 1 ∗ 10−6","56","0.70533164448088","0.69143075033555","0.84128121095089","0.73874959982896","3","0"
"0.01 | 0.1
4 | 8 | 16
0.2 | 0.3","31","0.73931252057869","0.63841669861858","0.808136981837","0.68384674316122","3","0"
"Table 5: The values used for the grid search","44","0.55086884067223","0.61205748779532","0.84385104657335","0.6238911002625","1","0"
"A.3 Hyperparameters","19","0.5142858102796","0.56965992956324","0.69884817479623","0.58261779816841","1","0"
"Based on the grid search, we select the following
hyperparameters:","66","0.5142858102796","0.53271642898716","0.88096070345856","0.56176903681003","2","0"
"Hyperparameter With graphs w/o graphs
Learning rate
Dropout
Weight decay
Batch size","83","0.52432653088651","0.43791425768212","0.88060464910395","0.5174940884201","5","0"
"3 ∗ 10−5
0.3
0.01
16","20","0.69360095149141","0.43819933079143","0.75657764487397","0.5013266585896","4","0"
"4 ∗ 10−5
0.3
0.1
8","18","0.80567165482902","0.43819933079143","0.86864666831856","0.5013266585896","4","0"
"Table 6: The hyperparameters used for ExplaGraphs","49","0.52189068600112","0.41155504685885","0.87283001397671","0.42338865932604","1","0"
"Hyperparameter With graphs w/o graphs
Learning rate
Dropout
Weight decay
Batch size","83","0.52432653088651","0.30085359655062","0.88060464910394","0.3804334272886","5","0"
"4 ∗ 10−5
0.2
0.01
8","19","0.69360095149141","0.30113866965993","0.75657764487397","0.3642659974581","4","0"
"4 ∗ 10−5
0.3
0.1
16","19","0.80567165482902","0.30113866965993","0.86864666831856","0.3642659974581","4","0"
"Table 7: The hyperparameters used for COPA-SSE","46","0.52682789159986","0.27449438572735","0.8678929192509","0.28632799819454","1","0"
"A.4 Seeds","9","0.5142858102796","0.23209682749528","0.6033690844247","0.24505469610044","1","0"
"Seeds used for both tasks during fine-tuning:
[9, 119, 7230, 4180, 6050, 257, 981, 1088, 416, 88]","97","0.5142858102796","0.19543958783214","0.88350290296266","0.22420593474207","2","0"
"A.5 Outliers","12","0.5142858102796","0.16865504769032","0.6237294048475","0.18161291629548","1","0"
"(a) Manually created graphs","27","0.1483899905254","0.52787568162111","0.31778390931265","0.5385260041098","1","0"
"(b) No graphs appended
to original context","42","0.42584112243732","0.51604159403247","0.57365667201097","0.5385260041098","2","0"
"(c) Approach 2","14","0.72083033752411","0.52787568162111","0.81200421182779","0.5385260041098","1","0"
"(d) Approach 1","14","0.18707792687762","0.28042411431422","0.27909530637889","0.29107443680291","1","0"
"(e) Approach 3","14","0.45416411882891","0.28042411431422","0.5453379931326","0.29107443680291","1","0"
"(f) Approach 3-G","16","0.71372103024479","0.28042411431422","0.81911399216498","0.29107443680291","1","0"
"Figure 7: Outliers from the different runs for all graph configurations for ExplaGraphs. Circular dots mark outliers
that were removed, if any.","143","0.119047299068","0.24064435781397","0.88095607766213","0.26667816270534","2","1"
"(a) Manually created graphs","27","0.1483899905254","0.52787568162111","0.31778390931265","0.5385260041098","1","0"
"(b) No graphs appended
to original context","42","0.42584112243732","0.51604159403247","0.57365667201097","0.5385260041098","2","0"
"(c) Approach 2","14","0.72083033752411","0.52787568162111","0.81200421182779","0.5385260041098","1","0"
"(d) Approach 1","14","0.18707792687762","0.28042411431422","0.27909530637889","0.29107443680291","1","0"
"(e) Approach 3","14","0.45416411882891","0.28042411431422","0.5453379931326","0.29107443680291","1","0"
"(f) Approach 3-G","16","0.71372103024479","0.28042411431422","0.81911399216498","0.29107443680291","1","0"
"Figure 8: Outliers from the different runs for all graph configurations for COPA-SSE. Circular dots mark outliers
that were removed, if any.","140","0.119047299068","0.24064435781397","0.88094670544487","0.26667816270534","2","1"
"Context aware Named Entity Recognition and
Relation Extraction with Domain-specific language
model","98","0.14999932804279","0.82895554169785","0.82270815453672","0.90147261637506","3","0"
"Youngrok Jang1, Hosung Song1, Junho Lee2, Gyeonghun Kim1, Yireun Kim1,
Stanley Jungkyu Choi1, Honglak Lee1 and Kyunghoon Bae1","125","0.14941808505634","0.78642578009004","0.78894016221047","0.81719369513832","2","0"
"1LG AI Research, 30, Magokjungang 10-ro, Gangseo-gu, Seoul 07796, Korea
2LG Display, 30, Magokjungang 10-ro, Gangseo-gu, Seoul 07796, Korea","139","0.14999932804279","0.74133302735512","0.59330116718967","0.7691715563791","2","0"
"Abstract
ChEMU 2022 tasks 1a and 1b aim to NER (Named Entity Recognition) and EE (Event Extraction) bench-
marks. EE is RE (relation extraction) between trigger word and entity. We develop context-aware NER
and RE models based on the domain-specific language model and achieve the state-of-the-art perfor-
mance in ChEMU 2022, the public exact match f1 score of tasks 1a is 96.33, and task 1b is 92.82. For
the domain-specific language model, we post-train the Bio-linkBert model with various corpora. We
then select the best performing model from domain-specific benchmark datasets consisting of BLURB
(Biomedical Language Understanding & Reasoning Benchmark) and ChEMU 2020. For the NER model,
we choose a sequence tagging model that outperforms the span-based model in CHEMU 2022 task 1a.
For the RE model, we train the model to classify the relation types or no relation between every pair of
trigger words and entities in the snippet. Furthermore, we train both models using inputs that contain
multiple sentences rather than a single sentence so that the model can utilize contextual information.
For the ensemble, we train the best-performing model with 10-fold cross-validation and then predict the
results with soft-voting. Finally, we apply rule-based post-processing to the prediction results.","1304","0.21936211102077","0.5388661226526","0.85254867907996","0.7180005244153","14","1"
"Keywords
Language Model, Named Entity Recognition, Relation Extraction, Event Extraction","88","0.2200038301561","0.50385204717956","0.72875796504479","0.52678195666892","2","1"
"1. Introduction","15","0.14999932804279","0.4412187376023","0.31908549849146","0.45825920607205","1","0"
"Named Entity Recognition (NER)[1] and Relation Extraction (RE)[2] are well-known tasks in
the field of information extraction research. Previous research has focused on diverse domain
datasets, such as ACE051 from Newswire and online forums, and SciERC[3] from scientific
papers. Both NER and RE models are based on either a general domain language model[4]
or a domain-specific language model[5],[6],[7], depending on the dataset. And most of the
works employ either a pipeline approach or a joint approach. A pipeline approach is training
one model to extract entities and another model to classify relations between them. A joint
approach is training the model for both tasks simultaneously.","694","0.14932233115395","0.30368694247467","0.85000660651899","0.42930204658566","8","1"
"CLEF 2022: Conference and Labs of the Evaluation Forum, September 5–8, 2022, Bologna, Italy
$ jyrok3357@lgresearch.ai (Y. Jang); hosung.song@lgresearch.ai (H. Song); junho1126@lgdisplay.com (J. Lee);
ghkayne.kim@lgresearch.ai (G. Kim); yireun.kim@lgresearch.ai (Y. Kim); stanleyjk.choi@lgresearch.ai (S. J. Choi);
honglak@lgresearch.ai (H. Lee); k.bae@lgresearch.ai (K. Bae)","374","0.14999932804279","0.23407452279989","0.85107379273883","0.28149076767749","4","0"
"© 2022 Copyright for this paper by its authors. Use permitted under Creative Commons License Attribution 4.0 International (CC BY 4.0).
CEUR Workshop Proceedings (CEUR-WS.org)","175","0.20909796464161","0.20816496216845","0.77315218083712","0.22910784069178","2","0"
"1https://catalog.ldc.upenn.edu/LDC2006T06","41","0.17748069802915","0.19496371259903","0.44521206566366","0.20658827162693","1","0"
"ChEMU (Cheminformatics Elsevier Melbourne University) 2022 introduces 5 tasks to extract
information from the snippet of chemical patents to support the drug discovery process. Among
these tasks, we focus on NER task 1a and EE (event extraction) task 1b. Task 1a aims to extract
chemical entities from the snippet. Task 1b aims to extract trigger words and relations between
trigger words and entities from the snippet. Task 1b includes both NER and RE tasks. The
extraction of trigger words is the NER task and the relation between trigger word and entity
is the RE task. We develop context-aware NER and RE models based on the domain-specific
language model and achieve state-of-the-art performance in ChEMU 2022, the exact match
f1 score of task 1a is 96.33, and task 1b is 92.82.2 In this paper, we explain our contributions
to improving the performance of ChEMU 2022 : (1) domain-specific language model, (2) best
performing NER and RE models, (3) context-aware model with input consisting of multiple
sentences, (4) post-processing to the model prediction, (5) cross-validation and ensemble. Finally,
we experiment and analyze our contributions in section 4.","1164","0.14932233115395","0.69385786741736","0.85202207665352","0.89994072859875","13","1"
"For the domain-specific language model, we post-train the Bio-linkBert[7] model with various
chemical corpora. We then select the best performing model from domain-specific benchmark
datasets consisting of BLURB (Biomedical Language Understanding & Reasoning Benchmark)[8]
and ChEMU 2020[9]. Among the pipeline approach and the joint approach, we choose the
pipeline approach because PURE[10] reports it gets higher performance than the joint ap-
proach. For the NER model, we experiment with two popular approaches, the sequence tagging
approach[4],[11] and the span-based approach[10], [12]. And finally, we choose the sequence
tagging approach that shows higher performance in ChEMU 2022 task 1a. The NER model is
trained to predict both entities in task 1a and trigger words in task 1b. For the RE model, we
train the model to classify the relation types or no relation between every pair of trigger words
and entities in the snippet. In task 1b, the RE model predicts the relation between entities and
trigger words predicted by the NER model. Furthermore, we train both models using inputs that
contain multiple sentences rather than a single sentence so that the model can utilize contextual
information. For the ensemble, we train the best-performing model with 10-fold cross-validation
and then predict the results with soft-voting. Finally, we apply rule-based post-processing to
the prediction results.","1413","0.14999932804279","0.43635629357755","0.8530965489924","0.69072099680481","16","1"
"2. Related Work","15","0.14999932804279","0.39159586525556","0.33115963922617","0.40863633372531","1","0"
"Named Entity Recognition (NER)[1] and Relation Extraction (RE)[2] are well-known tasks in
the field of information extraction research. These tasks have lots of applications in various
domains such as news, social media, biomedical and chemical domains. There are two areas of
study. The first is to improve the language model, and the second is to improve the NER and RE
models based on that model.","399","0.14999932804279","0.3023459121738","0.8500028421082","0.37967917423891","5","1"
"Recently the pre-trained language model such as BERT[4] and Roberta[13] have improved all
NLP task performance. To improve the language model for NER and RE tasks, LUKE[14] and
KeBioLM[15] use additional information such as named entity labels to pre-train the model.
However, it is not easy to prepare a lot of label data in the chemical domain. Others approach","362","0.14999932804279","0.23797051871385","0.85282688103334","0.29921022936488","4","1"
"2ChEMU 2022 website shows public and private exact match f1 score and the score mentioned above is the","102","0.17748069802915","0.20797966480181","0.84999333988268","0.21960422382972","1","1"
"public score. The meaning of public and private scores is explained in section 4","80","0.14999932804279","0.1949625247954","0.63631019963849","0.20561284728409","1","1"
"such as BioBert[5], PubmedBert[6] and Bio-linkBert[7] are pre-trained using domain-specific
corpora. Similarly, we train a domain-specific language model with a chemical domain corpus
and ultimately improve the performance of the ChEMU 2022 task.","246","0.14999932804279","0.85479575716543","0.85000459412844","0.89994072859875","3","1"
"For NER tasks, there are the sequence tagging approach such as BERT[4] and the span-based
approach such as PURE[10] and PL-Marker[12]. For the sequence tagging approach, BERT uses
a BIO scheme to encode each token into a tag and trains a model to classify each token into its
tag. For the span-based approach, PURE and PL-Marker generate entity span candidates whose
length is shorter than the maximum span length and then train a model to classify them as
entity type or no-entity. We experiment with both approaches and then select the model with
the best performance in the ChEMU 2022 task.","593","0.14999932804279","0.7421385216596","0.85000683479932","0.85165888655288","7","1"
"For NER and RE tasks, there are the pipeline approach [10],[12] and joint approach[16]. In a
pipeline approach, the NER model predicts entities and then the RE model predicts the relation
between them. On the other hand, in the joint approach, a single model learns the NER and RE
tasks simultaneously. Because PURE[10] reports the pipeline approach performs better than
the joint approach, we adopt the pipeline approach.","422","0.14999932804279","0.66166957678557","0.85000794432583","0.73900283885068","5","1"
"3. Method","9","0.14999932804279","0.61690796065994","0.26599301937253","0.6339484291297","1","0"
"3.1. Domain-specific language model
We use transformer encoder-based models and these models are published in huggingface3,
such as BERT, Roberta, BioBert, PubmedBert, Bio-megatron[17], and Bio-linkBert. Most of
the publicly available pre-trained language models (PLM) are trained using general domain
or biomedical domain knowledge. However, ChEMU 2022 data is composed of text based
on chemical patents. Therefore, when fine-tuning publicly available pre-trained models, the
gap between the chemical domain and other domains reduces the utilization of pre-trained
knowledge. For example, if a word such as chemical compound is split into several tokens
because the tokenizer is not trained with chemical domain texts, the language model may
not capture its original meaning. And the understanding of the context is lowered due to a
homonym problem in the different domains.","875","0.14912074399102","0.42228438394565","0.85201486712046","0.60242398413094","11","1"
"To overcome this problem, the one way is to learn a model from scratch using only the
chemical domain texts, as PubmedBert and Bio-linkBert did in the biomedical domain, but
it was difficult due to the lack of time. We try to solve the problems mentioned above by
applying domain transfer to the set using the post-training method. In this paper, we post-train
Bio-linkBert with various chemical corpora and then select the best performing model from
domain-specific benchmark datasets consisting of BLURB (Biomedical Language Understanding
& Reasoning Benchmark) and ChEMU 2020. Since we believe that the Pubmed dataset used
by the pre-trained Bio-linkBERT has some chemical information, we want to put additional
data information into the model without losing the already learned information. The same
methodology as Mix-Review[18], a rehearsal-based continual learning approach, is applied for
domain transfer.","913","0.14999932804279","0.2452529427835","0.85046875463818","0.41914870113673","11","1"
"3https://huggingface.co/","24","0.17748069802915","0.19501241254796","0.32532888945632","0.20663697157586","1","0"
"3.2. Named Entity Recognition","29","0.14999932804279","0.88364575894713","0.43277440380597","0.89784618893205","1","0"
"Using the domain-specific language model mentioned above, we experiment with the sequence
tagging approach and the span-based approach. And then we compare which is better for the
entity and trigger word recognition of ChEMU 2022 tasks 1a and 1b. In the case of the sequence
tagging approach, a bio scheme is used, each token is encoded with the BEGIN and IN tag
of a specific entity or OUT tag. And then the model is trained to classify each token into its
corresponding tag. To classify tags, the output representation of each token is simply fed into a
linear layer. We also experiment with CRF or Bi-LSTM+CRF layers in appendix A.1, but there
is no performance improvement. In the case of the span-based approach, we consider token
sequences shorter than the maximum span length4 as entity span candidates and then train the
model to classify them to corresponding entity type or no entity. However, there are chemical
entities much longer than the maximum sequence length in ChEMU 2022 task 1a. Therefore,
we use several heuristic approaches to add long entity span candidates. One simple way we
used is to add a space-split sequence of tokens. A span representation for classifying an entity
is a concatenation of the first token, last token representation and width embedding to capture
entity length information.5 After experiments, we finally decide to go with the sequence tagging
approach that shows higher performance.","1430","0.14932233115395","0.62114409245863","0.85202015241081","0.8755087956859","16","1"
"According to the error analysis part of the ChEMU2020[9], in some cases, contextual informa-
tion from other sentences is necessary to extract trigger words. So we train the context-aware
model with input including multiple sentences rather than a single sentence. It goes through
several processing steps to generate the input data. First, we split the snippet into sentences
with spacy6 library. Second, by sliding the sentences from left to right, we generate inputs that
contain as many sentences as possible without exceeding the maximum sequence length of the
model.","572","0.14932233115395","0.50848685695281","0.85309892290299","0.61800840964972","7","1"
"3.3. Relation Extraction","24","0.14999932804279","0.47103959899749","0.3677040028491","0.48524002898241","1","0"
"In this paper, we use the PURE[10] approach to extract the relation between entity and trigger
word extracted from the NER model. For every entity and trigger word pair in the snippet, we
generate input data to train the model to classify as a specific relation type or no-relation. Note
that this input includes relations that occur in a single sentence as well as relations that occur
in cross sentences. The pre-processing step to generate this input is as follows. First, we split
the snippet into sentences as we did in the pre-processing step. Second, we add the sentences
in which the entity or the trigger word occurs to the input. Third, if there are intermediate
sentences between added sentences, we add them as well. If the generated input is longer than
the maximum sequence length, we skip it. Since this input consists of a trigger word and an
entity that is far from it, there doesn’t seem to be any relation between them. So skipping
this input doesn’t affect the performance. However, if the generated input is shorter than the
maximum sequence length, we add as many left and right sentences as possible to the input
to train a context-aware RE model. Finally, in order to include information about the entity","1228","0.14932233115395","0.25681977455487","0.85046875463819","0.46290263573626","13","1"
"4The maximum span length used in the PURE paper is 8. We use the same value
5Since entity span candidates can be too long, so 9 width embeddings are used, embeddings for 1 to 8 tokens","183","0.17748069802915","0.22098373896827","0.85000133811946","0.24562543800259","2","1"
"and embeddings for tokens longer than 8.
6https://spacy.io/usage/spacy-101","74","0.14999932804279","0.19495064675908","0.4057320288404","0.21861692145055","2","0"
"and trigger span, special tokens are inserted before and after the entity and trigger span. Each
special token indicates the type of entity or trigger and whether it is inserted before or after the
span. After input is fed to the model, output representations of special tokens before entity and
before trigger are concatenated. And then, this concatenated representation is fed to the linear
layer to classify relations.","421","0.14999932804279","0.82260746653363","0.85035000137415","0.89994072859875","5","1"
"3.4. Ensemble","13","0.14999932804279","0.7846375749801","0.27915604055934","0.79883800496502","1","0"
"Ensemble methods combine predictions from multiple models to improve performance. We train
NER and RE models using 10-fold cross-validation on the merged training and development
datasets. We apply the soft voting ensemble method to output results from 10 models.","263","0.14999932804279","0.73135445248192","0.85000143855287","0.77649942391524","3","1"
"3.5. Post-processing","20","0.14999932804279","0.69338337312475","0.33402404531679","0.70758380310967","1","0"
"We apply three post-processing methods to correct the results mispredicted by NER & RE
models. The first method is to correct the entity misclassification of STARTING_MATERIAL as
REAGENT_CATALYST. According to ChEMU 2020[9], misclassifying STARTING_MATERIAL
as REAGENT_CATALYST is one of the most common errors in the NER task. We design the rules
according to the definition of the entities or trigger words. By definition, the difference between
STARTING_MATERIAL and REAGENT_CATALYST is that STARTING_MATERIAL is consumed
during the chemical reaction, while REAGENT_CATALYST is not consumed and only increases
the reaction rate. In other words, unlike REACTION_CATALYST, the molecular structure of
STARTING_MATERIAL is similar to REACTION_PRODUCT. Therefore, we measure similarity
between STARTING_MATERIAL or REAGENT_CATALYST and REACTION_PRODUCT in the
snippet and then correct the entity type if it appears to be misclassified. 7","935","0.14912074399102","0.51135065151029","0.8504750773201","0.68524640986352","11","1"
"The second method is to correct mispredicted trigger word or entity spans. Sometimes the
model predicts different spans for the same word in different sentences. For example, the model
predicts ""taken up"" as a trigger word span, but sometimes only ""taken"" without ""up"" in other
sentences. Sometimes this can happen because the labels for the same word are different from
each other in the dataset. We apply post-processing that modifies all ""taken"" to ""taken up"". In
the same manner, several spans of the entities are post-processed.","533","0.14999932804279","0.41478815522218","0.85034714249928","0.50821496870137","6","1"
"The third method is to correct the relation misclassification of WORKUP as REAC-
TION_STEP. If the RE model predicts that a trigger word is related to REACTION_PRODUCT,
YIELD_PERCENT, YIELD_OTHER at one time, the trigger word should be REACTION_STEP
rather than WORKUP. The rule should capture the sentence at the end of the snippet that
describes the material synthesis in which the product is finally formed. Thus, we force the
trigger word WORKUP to be replaced by REACTION_STEP in this case.","495","0.14945000302381","0.31822565893407","0.85309288717502","0.41165247241326","6","1"
"4. Experiments","14","0.14999932804279","0.27346404280844","0.31855529670271","0.2905045112782","1","0"
"We evaluate our domain-specific language model with the BLURB benchmark and ChEMU 2020
dataset. We then evaluate NER and RE models with ChEMU 2022 task 1a and 1b datasets. Since","177","0.14912074399102","0.23249593177256","0.85000578184355","0.2615473517918","2","1"
"7the details are described in appendix A.2","42","0.17748069802915","0.19498509306441","0.43224317325073","0.20660965209232","1","1"
"Table 1
Overall statistics of train and development datasets in ChEMU 2022 task1b.","82","0.14949704002849","0.86772945586716","0.67014064971543","0.89375142714606","2","1"
"Feature","7","0.40423601825036","0.84443425103042","0.45636897674356","0.85626786349761","1","0"
"# Patent snippets
# Entities
# Trigger Words
# Relations","56","0.40423601825036","0.78112669303591","0.52338033013258","0.83556207057929","4","0"
"Value","5","0.5568525346226","0.84443425103042","0.59524515317265","0.85626786349761","1","0"
"1500
26857
11236
23445","22","0.5568525346226","0.78112669303591","0.59576397234224","0.83556207057929","4","0"
